LLR_value	p_value	topic_words
8.483751632824989	0.003583323804368177	['baumann', 'shaughnessy', 'robilliard', 'bâte', 'inspecteur byram', 'présidente', 'rencontrer', 'byram', 'wexford', 'cares']
8.483751632824989	0.003583323804368177	['robe', 'oklie', 'broche', 'oklie dodds', 'sulie', 'dodds', 'bazelle', 'fermoirs', 'pull', 'etait']
8.397113749885875	0.0037581724621829717	['andré', 'poupi', 'andré regardait', 'naples', 'demanda andré', 'leçon tir', 'gosses', 'couillon', 'demanda', 'andré demanda']
8.299808884382516	0.003964925071396373	['môle', 'chef informations', 'ïî', 'warum', 'mongolo', 'flugman', 'mlle dupré', 'tatav', 'valleroy', 'klyd']
8.01177477051782	0.004647416863294668	['carthy', 'voyagiste', 'bébé', 'mme carthy', 'gaël', 'fatiguée', 'satin bleu', 'embrassais', 'manson', 'bébés']
7.946193778788537	0.004818861960663494	['professeur', 'école', 'élèves', 'étudiants', 'lycée', 'classe', 'professeurs', 'fredrika', 'année', 'étudiant']
7.4641011110096676	0.0062941451503260235	['ruche', 'ruches', 'majats', 'kethiuy', 'guerriers', 'raen', 'bohrt', 'kontrin', 'ouvrier', 'faux bourdons']
7.4641011110096676	0.0062941451503260235	['yudel', 'amnésie', 'bande', 'tricheurs', 'créativité', 'chocolaté', 'tricheuses', 'profils', 'oa', 'gaws']
7.4641011110096676	0.0062941451503260235	['librairie champs', 'librairie', 'librairie champs élysées', 'adaptation représentation', 'adaptation représentation réservés', 'reproduction adaptation représentation', 'représentation réservés', 'contrôle cas', 'livre souffre', 'volumes collection']
7.4641011110096676	0.0062941451503260235	['carvil', 'grande terre', 'vextase', 'djemine', 'pirates', 'île', 'pointus', 'véra', 'soldats japonais', 'soldats']
7.4641011110096676	0.0062941451503260235	['masters', 'broehm', 'mittend', 'masters père', 'malevic', 'utgers', 'ints', 'glencairn', 'obdan', 'masters trouve']
7.4641011110096676	0.0062941451503260235	['daym', 'aimline', 'seel', 'histrion', 'confed', 'parthène', 'ezaelle', 'ssecem', 'aimlin', 'ramane']
7.4641011110096676	0.0062941451503260235	['cromwell', 'homett', 'hornett', 'gouverneur', 'sucre orge', 'androbots', 'farfalou', 'photoïde', 'orge', 'momie']
7.4641011110096676	0.0062941451503260235	['gardella', 'scandura', 'thurston', 'roselli', 'lança', 'lança gardella', 'taire fit', 'gardella faut', 'regard gardella', 'regard']
7.4641011110096676	0.0062941451503260235	['bernstein', 'ondes cérébrales', 'cérébrales', 'weller', 'steinhardt', 'ondes', 'zeltveg', 'lecteur ondes cérébrales', 'lecteur ondes', 'fléau']
7.4641011110096676	0.0062941451503260235	['phallocrates', 'timbres', 'jérémie', 'annonces', 'ans', 'abstenir', 'cave', 'timbres poste', 'maturité', 'bretonne']
7.4641011110096676	0.0062941451503260235	['kalle', 'göran', 'saucisson', 'léna', 'plan kalle', 'trésor', 'göran vestberg', 'vestberg', 'mellors', 'supposons']
7.339513029061397	0.006745511043246546	['michaël', 'bogie', 'nouvelle orléans', 'orléans', 'bungalow', 'femme', 'casbah', 'pourtant', 'accident', 'porte']
7.046714830338039	0.007941076128248951	['avion', 'pilote', 'réacteurs', 'atterrissage', 'appareil', 'vitesse', 'hile', 'parachute', 'kilomètres', 'moteurs']
6.997594791571563	0.008161930861893681	['verlac', 'mugnier', 'avocat général', 'léoni', 'jurés', 'wotan', 'exbrayat', 'paolucci', 'avocat', 'zôl']
6.997594791571563	0.008161930861893681	['tokyo', 'twern', 'horc', 'djalaluddin', 'togaïl', 'helvin', 'treuffais', 'claymore', 'twern veux', 'merbok']
6.997594791571563	0.008161930861893681	['oc', 'zwickau', 'quim', 'fileclerk', 'schlomo', 'sotte', 'xvi siècle', 'connotation', 'péjoratif', 'saillir']
6.834091897263631	0.00894341492456372	['montreux', 'colleys', 'géronimo', 'voiture', 'androïde', 'montana', 'camion', 'route', 'mettre automatique', 'triss']
6.714976597863139	0.009560654552251887	['kryn', 'orionis', 'universelia', 'phénix', 'pensants', 'oiseau', 'gahn', 'evguenir', 'joyau', 'tivali']
6.714976597863139	0.009560654552251887	['lefleur', 'nims', 'pepperdine', 'black elk', 'elk', 'lindstrom', 'hamlin', 'boggins', 'lampe', 'incendie']
6.69292184737265	0.009679643269670404	['shakespeare', 'carnivore', 'nicodème', 'limaces', 'frédi', 'macbeth', 'crâne shakespeare', 'sentier', 'représentation', 'tubulure']
6.646494420011022	0.009935110902557638	['hallingkar', 'poona', 'pd', 'daïren', 'mmi', 'uelil', 'félicien', 'planteur', 'jumbo', 'œufs œufs']
6.531088472133463	0.010600506918756357	['hastur', 'montray', 'terriens', 'hartani', 'comyn', 'tenebrosa', 'langue', 'langage', 'beckers', 'thendara']
6.531088472133463	0.010600506918756357	['massom', 'ulm', 'ferrières', 'glucken', 'costermann', 'higenroth', 'révérend dinsmore', 'jov', 'chabrand', 'obscurantisme']
6.531088472133463	0.010600506918756357	['édit', 'huguenots', 'ronsard', 'médicis', 'royaume', 'françois', 'charry', 'réformés', 'châtel', 'cour']
6.531088472133463	0.010600506918756357	['carrier', 'selmer', 'tomek', 'os seiche', 'fender', 'seiche', 'jonis', 'orchestre', 'weller', 'rossinante']
6.531088472133463	0.010600506918756357	['quade', 'jumeaux', 'frère sœur', 'thayer', 'frère', 'gémellité', 'sœur', 'quade père', 'enquêtes génétiques', 'rouquines']
6.531088472133463	0.010600506918756357	['jarid', 'kingkrab', 'yasimin', 'wadaïmo', 'isalko', 'netan isalko', 'netan', 'semeru', 'esquif', 'jarreau']
6.531088472133463	0.010600506918756357	['crimes', 'meurtre', 'planteguerre', 'rochembert', 'meurtres', 'criminel', 'rampez', 'meurtrier', 'crime', 'quim']
6.531088472133463	0.010600506918756357	['blues', 'musique', 'alladale', 'clarinette', 'jouait', 'haguenier', 'chanson', 'sex pistols', 'pistols', 'trompette']
6.531088472133463	0.010600506918756357	['évelyne', 'pistodard', 'labrador', '88', 'transmat labrador', 'mis défi', 'transmat', 'krug', 'ordinateur', 'jours']
6.443744243770834	0.011134371909096523	['terrasse', 'cemp', 'jern', 'townsend', 'savait', 'pyaung', 'piège', 'affer', 'nollet', 'images']
6.3423981754042265	0.011788539216837715	['route', 'kilomètres', 'arbres', 'autoroute', 'voiture', 'chauffeur', 'récifs', 'ennian', 'paysage', 'pont']
6.064582152695355	0.013791938040209482	['transformationalisme', 'weller', 'steinhardt', 'pissaro', 'adhérents', 'scénario', 'longs métrages', 'mouvement', 'transformation', 'métrages']
6.064582152695355	0.013791938040209482	['piggot', 'betts', 'broadwaters', 'alderton', 'manson', 'kenway', 'piggot betts', 'cambriolage', 'mort betts', 'betts piggot']
6.064582152695355	0.013791938040209482	['eristan', 'pfui', 'sociétés', 'silverson', 'développement', 'santarém', 'milliards', 'sciavoni', 'civilisation', 'usines']
6.064582152695355	0.013791938040209482	['bledd', 'chapeau', 'candidat', 'moïse', 'serpendeau', 'curedent', 'josephson', 'clown', 'tübingen', 'plankaert']
6.064582152695355	0.013791938040209482	['tileman', 'bitchy', 'courcy', 'médée', 'dr tileman', 'voulez', 'demanda bitchy', 'répondit bitchy', 'angleterre', 'air terrorisé']
6.064582152695355	0.013791938040209482	['amazones', 'jerana', 'amazones libres', 'jalak', 'lorill', 'femmes', 'cousine', 'libres', 'chaînes', 'comyn']
6.064582152695355	0.013791938040209482	['kernik', 'œuf bleu', 'villageois', 'hipprone', 'bufo', 'œuf', 'corson', 'âalkâ kâa', 'kâ âalkâ', 'âalkâ']
6.064582152695355	0.013791938040209482	['alginate', 'pâte', 'goossens', 'chef laboratoire', 'outil', 'rats', 'catalyseur', 'marteau', 'modèle', 'flexibles']
6.064582152695355	0.013791938040209482	['fouldroule', 'portières', 'usine', 'caisses', 'pincée poussière', 'pris ligne', 'régulier gouttes', 'soudure', 'casque', 'grises']
6.064582152695355	0.013791938040209482	['keraij', 'yor', 'keraïni', 'kerai', 'sehin', 'uruan', 'féhimi', 'kaerdug', 'mâles', 'sélection']
5.998929891171603	0.014314558330997217	['riant', 'chandail', 'retourna', 'fit', 'ciseaux', 'sourit', 'souffla', 'ramassa', 'embrassa', 'rire']
5.9953392087209085	0.014343722797076672	['bross', 'battysens', 'weller', 'szimak', 'carenheim', 'népo', 'charboll', 'solnès', 'citizen', 'vinkler']
5.938927359394992	0.014810029264846331	['miroul', 'mcfee', 'lestandi', 'bretonnet', 'table', 'rue', 'préjean', 'ouais savait', 'lathrop', 'latin']
5.938927359394992	0.014810029264846331	['prêtre', 'puymartin', 'père', 'haguet', 'cabusse', 'vandoosler', 'général terrazas', 'terrazas', 'abbé', 'évêque']
5.938927359394992	0.014810029264846331	['delten', 'vorst', 'plani', 'shuan', 'closter', 'kort', 'gitamorn', 'gitamorn suul', 'suul', 'fratri']
5.837304737512177	0.015689843037172975	['abdiquai', 'cornouailles', 'père', 'mère', 'femme camarade', 'rivelli', 'embrassé femme', 'attachée cou', 'fitzhoward', 'iseut']
5.6580710332930995	0.017375222416736235	['porte', 'escalier', 'marches', 'ascenseur', 'baher', 'ouvrit', 'couloir', 'mur', 'corridor', 'immeuble']
5.6519584052906415	0.01743588914349653	['sss', 'nodles', 'système solaire', 'solaire', 'mec', 'ver sable', 'système', 'ver', 'sphère bureau', 'incultes']
5.5980758332572504	0.017980214494867804	['vados', 'guerrero', 'mendoza', 'cortès', 'mise demeure', 'murieta', 'tiempo', 'hakluyt', 'arrio', 'sra']
5.5980758332572504	0.017980214494867804	['caria', 'voix caria', 'âme midinette', 'chérie', 'venatici', 'caria voix', 'véritable assassin', 'automaster central', 'détournées', 'parfaitement courant']
5.5980758332572504	0.017980214494867804	['carfax', 'appareil', 'babcock', '42', 'sélecteur', 'modules', 'eyniqi', 'jeton', 'scalvinn', 'armoires']
5.5980758332572504	0.017980214494867804	['diaspad', 'ratz', 'bugul', 'lherbier', 'gaohn', 'pistolet', 'verrière', 'gage ratz', 'questions poser questions', 'scrutateur']
5.5980758332572504	0.017980214494867804	['harker', 'bleu limpide', 'patchett', 'limpide', 'mendiant', 'sutter', 'step', 'harker voix', 'aigle', 'galactique']
5.5980758332572504	0.017980214494867804	['murieta', 'beyle', 'soûlas', 'cabinet affaires', 'kgb', 'sigueiras', 'carenheim', 'abbé', 'kgb envoyé', 'yeishi']
5.5980758332572504	0.017980214494867804	['félix', 'borg', 'gabey', 'ducreux', 'gérou', 'mutants', 'scientifiques', 'collègues', 'génétique', 'touche noire']
5.5980758332572504	0.017980214494867804	['fintan', 'maou', 'fleuve', 'onitsha', 'omerun', 'marima', 'maou fintan', 'pikni', 'rodes', 'pont']
5.555778502705029	0.018419779356264838	['whittaker', 'climpson', 'findlater', 'murbles', 'budge', 'wimsey', 'cropper', 'tante', 'crow beach', 'crow']
5.549956000241688	0.018481151532241728	['akrèn', 'ennian', 'gogleth', 'nédan', 'taor', 'sieur', 'rojfessa', 'chaman', 'baltagui', 'dogmæl']
5.514105847753271	0.01886371368951546	['bouteille', 'sukie', 'verre', 'bière', 'bouteilles', 'tooley', 'verres', 'boire', 'alcool', 'table']
5.505982991076685	0.01895152506891435	['catlin', 'dieux', 'chinois', 'bronzes', 'tzu', 'congrès', 'qin', 'lusitania', 'flotte', 'démosthène']
5.369925996543627	0.02048684672605232	['bascus', 'madu', 'bailea', 'flic', 'police', 'vagabond', 'mellors', 'haymann', 'policier', 'cruiser']
5.329642500431529	0.020965685216313257	['hansel', 'mongolo', 'brouet', 'castelard', 'valérie', 'brossier', 'gamin', 'javelin', 'hansel brouet', 'cécile']
5.1762561222524415	0.022897610514537634	['robot', 'jenkins', 'saïz', 'nicodème', 'félix', 'wazi', 'carnivore', 'couac', 'stimulateur', 'rhésus']
5.1762561222524415	0.022897610514537634	['42', 'trafic', 'vicars', 'buick', 'led', 'pirate', 'led zeppelin', 'zeppelin', '42 crew', 'crew']
5.13156951381915	0.023494473349357826	['corson', 'hipprone', 'aergistal', 'monstre', 'ngal nda', 'ngal', 'nda', 'planète mausolée', 'prone', 'collier']
5.13156951381915	0.023494473349357826	['picasso', 'doigts gourds', 'pluie', 'réfectoire', 'gourds', 'maîtresse époque', 'soucis soucis', 'chaussures propres', 'tores', 'vent tourné']
5.13156951381915	0.023494473349357826	['nexus', 'nicodème', 'hulann', 'shakespeare', 'harker', 'danybot', 'intelligence', 'bemie', 'doter', 'terrien']
5.13156951381915	0.023494473349357826	['ravot', 'fourrures', 'atelier', 'gués', 'coqs', 'doutes doutes', 'badineau', 'atelier ravot', 'trash', 'aubel']
5.13156951381915	0.023494473349357826	['mourier', 'beckett', 'hamway', 'lauderdale', 'lenormand', 'flics lauderdale', 'tueur dépeceur', 'wexford', 'dépeceur', 'puissance infinie']
5.13156951381915	0.023494473349357826	['simulatron', 'amnésie', 'pohl', 'rêves', 'soucieux', 'armitage', 'mémoire', 'recherches', 'arrivée hier', 'souvenirs']
5.13156951381915	0.023494473349357826	['peintre', 'boîte', 'atelier', 'mère', 'boîte neuve', 'hirondelle', 'dessiner', 'devais', 'peindre', 'sentais']
5.13156951381915	0.023494473349357826	['crumbs', 'bross', 'signore gambini', 'gambini', 'chocolaté', 'puppy', 'signore', 'chocolaté mulligan', 'décorateur', 'mulligan']
5.108119780505287	0.02381411486925091	['meurtre', 'assassin', 'dover bowers', 'bowers', 'meurtrier', 'dover', 'crime', 'thayer', 'criminel', 'baumann']
4.800690224407196	0.028448337504208797	['clones', 'frères', 'garçons', 'persona', 'rivière', 'minoterie', 'regarda', 'vallée', 'groupe', 'acquiesça']
4.800690224407196	0.028448337504208797	['pianos', 'quade', 'nimier', 'cercueil', 'cimetière', 'nabounassar', 'kraken', 'pigmy', 'fœtus', 'morts vivants']
4.76737149414099	0.029004075640811998	['freetime', 'gwener', 'ostrogot', 'pouvais', 'madère', 'aperth', 'savais', 'exéquateur', 'regardé', 'murillo']
4.757160316163342	0.029176646285458376	['odeur', 'odeurs', 'parfum', 'gozals', 'parfums', 'biltine', 'petitjean', 'sunapee', 'ivresse', 'souvenirs']
4.757160316163342	0.029176646285458376	['sugar', 'mattone', 'rizzio', 'pepper', 'froggy', 'mastragos', 'rizzio mattone', 'regarde', 'renner', 'winchester']
4.665063194381045	0.030782290606910127	['boaras', 'meymuna', 'rêve', 'abassa', 'enveloppée manteau noir', 'calife', 'taël regardèrent', 'rouler rouler', 'rêve rêve', 'hommes patrouille']
4.665063194381045	0.030782290606910127	['comète', 'brionne', 'quéré', 'seigneur', 'charge écuyer', 'comète comète', 'délassement', 'khym', 'compagnonnage', 'isambour']
4.665063194381045	0.030782290606910127	['beckett', 'stoner', 'beckett senior', 'senior', 'haymann', 'hamway', 'baroody', 'corporate', 'histoire beckett', 'lherbier']
4.665063194381045	0.030782290606910127	['shaquille', 'poisons', 'phébé', 'aggloméréville', 'soupe', 'anédrine', 'laney', 'bix', 'prescrivent', 'bix phébé']
4.665063194381045	0.030782290606910127	['terrain', 'manganèse', 'bluff', 'hood', 'diable terrain', 'question terrain', 'camionnette', 'sluefoot', 'porte parapluies', 'tut tut']
4.665063194381045	0.030782290606910127	['saucisse', 'bricoleur', 'mulé', 'faucon glace', 'duralumin', 'chaussons course', 'fit mulé', 'nuage', 'troupeau', 'bronco']
4.665063194381045	0.030782290606910127	['turcotte', 'lescadre', 'commodités', 'sernine', 'skiath', 'sieur eugène', 'fraya chemin', 'inspecteur suivit', 'reprit bernold', 'port']
4.665063194381045	0.030782290606910127	['bradmer', 'sable', 'plage', 'aventurent', 'vagues', 'capitaine bradmer', 'barils', 'nuits', 'habits', 'coprah']
4.665063194381045	0.030782290606910127	['sodomite', 'swede', 'demandions', 'directeur adjoint', 'intolérance', 'demain demain', 'adjoint banque county', 'directeur adjoint banque', 'adjoint banque', 'banque county']
4.665063194381045	0.030782290606910127	['keif', 'disquette', 'norsworthy', 'rire', 'bigeard', 'monkey', 'végète', 'aimline', 'foule retourne', 'weller']
4.429458026127089	0.03532372286730841	['quara', 'plikt', 'jakt', 'philotes', 'mirtin', 'novinha', 'mourir', 'propres', 'vaisseau', 'aiûa']
4.429458026127089	0.03532372286730841	['boccherini', 'schumann', 'musique', 'opéra', 'orengo', 'malibran', 'théâtre', 'clown', 'bannister', 'géricault']
4.429458026127089	0.03532372286730841	['rhada', 'louange', 'prisko', 'terre', 'vaisseau vide', 'inspecteur bertholet', 'fleuve', 'royaume', 'enfers', 'bertholet']
4.2483837992201865	0.03928770294849042	['fantômes', 'fantôme', 'kalle', 'seyroles', 'airelles', 'cléo', 'léna', 'bérénice', 'vangeli', 'délia']
4.224571723769479	0.03984267306449058	['heures', 'demain', 'semaine', 'pouvais', 'matin', 'viens', 'heure', 'choses', 'valupeyk', 'apporte traductions']
4.062993415078214	0.04383273315722048	['séréna', 'lordy', 'laveuglant', 'flox', 'defeckmann', 'kehlweiler', 'butron', 'masters', 'dobel', 'bitchy']
4.010516108310613	0.04521730720212867	['peinture', 'peintre', 'tableaux', 'peintres', 'artiste', 'peindre', 'portrait', 'tableau', 'œuvres', 'malmora']
3.8698275493659917	0.04916157251695613	['rue', 'ansart', 'boulevard', 'café', 'hôtel', 'soir', 'himes', 'quartier', 'tournon', 'restaurant']
3.8698275493659917	0.04916157251695613	['musiciens', 'baroda', 'musique', 'houwa', 'velasquo', 'chef piste', 'tables', 'sanguinetto', 'orchestre', 'harid']
3.683813346546919	0.05494305488516793	['gerfaut', 'drakhane', 'koreh', 'jahol', 'méry', 'flaming', 'fumette', 'darche', 'branche', 'douairière']
3.683813346546919	0.05494305488516793	['weller', 'franker', 'steinhardt', 'formation', 'transformationalisme', 'dollars', 'institut', 'moniteurs', 'bailor', 'séances']
3.346460923686325	0.06734966840547224	['tokyo', 'nagisa', 'vois yeux', 'burano', 'cantrell', 'jungle', 'aimaina', 'kimura', 'japonais', 'yasujiro']
3.346460923686325	0.06734966840547224	['jirel', 'talhael', 'lumière', 'jent', 'noiroir', 'splendeur', 'nuit', 'évariste', 'étoiles', 'tonnerre']
3.071142917825294	0.07969342515511876	['khamal', 'kroll', 'vorton', 'kleinsmidt', 'kegan', 'inspecteur', 'schulze', 'facteur', 'ponik', 'norsworthy']
2.9976696043604543	0.08338437680874869	['cholly', 'breedlove', 'mutin mutant', 'bidule', 'dis', 'connaissons', 'mort lente', 'frédéric', 'luge', 'mutin']
2.8481053422000286	0.09148168907776913	['baldridge', 'collège', 'pleurer fatigue', 'manqué chose', 'réunir affaires', '42 crew', 'crew', 'singerie', 'mère', '42']
2.8481053422000286	0.09148168907776913	['survivants', 'manenkov', 'gaël', 'ludvîk', 'mme dawkins', 'jeanmaire', '575', 'recensée', 'ambition', 'sexomorphe']
2.770045806775321	0.0960434127899059	['toronado', 'fusil', 'joker', 'pouvais', 'teele', 'springfield', 'ramsès', 'regardé', 'revolver', 'salaud']
2.770045806775321	0.0960434127899059	['treuffais', 'gardella', 'baher', 'boltover', 'bledd', 'pennaroya', 'xerox', 'blackie', 'copeau', 'poniachet']
2.5697778637428232	0.10892302612110341	['poupée', 'poupées', 'mauffat', 'greublis', 'libellule', 'jouets', 'alêne', 'titou', 'poupée poupée', 'gosses']
2.5148728504935676	0.11277672930066025	['papier', 'cagliostro', 'farmer', 'titre', 'audiat', 'titres', 'journal', 'journaux', 'yudel', 'écriture']
2.463373482962905	0.11652827281707191	['torrez', 'paquelin', 'lanquetot', 'steinhardt', 'mme aubertet', 'felden', 'commissaire', 'teal', 'quertier', 'voiture']
2.449834860759367	0.11753723303099183	['kg', 'gerfaut', 'pain', 'café', 'bière', 'repas', 'salade', 'jambon', 'kaltz', 'secrétaire etat']
2.3231707478835335	0.1274599780217012	['alcool', 'nécrozones', 'eichbrunn', 'sébastien', 'jeb', 'commandant', 'faisait éloge', '8e escadrille', 'rajouter', 'adénosyne']
2.3231707478835335	0.1274599780217012	['lupin', 'lanyon', 'sarazat', 'lampe', 'chef informations', 'électricien', 'lightyears', 'téléviseurs', 'sébastien', 'mauser']
2.3231707478835335	0.1274599780217012	['vorst', 'souvenirs', 'déconditionnement méditatif', 'déconditionnement', 'méditatif', 'film', 'mésange', 'veux composer', 'closter', 'rencontrée semaine']
2.3231707478835335	0.1274599780217012	['émile', 'viard', 'tozzi', 'tchad', 'rouvre', 'stratton', 'missouri', 'mme rouvre', 'liverion', 'restez responsable']
2.3231707478835335	0.1274599780217012	['red', 'noirs', 'blancs', 'viêt', 'ballard', 'noir', 'broederbond', 'blancs noirs', 'délégué', 'apartheid']
2.3231707478835335	0.1274599780217012	['gueule poisson pané', 'poisson pané', 'gueule poisson', 'pané', 'fermeture éclair', 'couille molle', 'couille', 'flingue', 'spaulding', 'moinillon']
2.2061042645738778	0.13746542593747949	['okawho', 'rédemption', 'edius', 'arbres', 'mont', 'vent', 'temen', 'incidentes', 'guettes agiles', 'guettes']
2.1190044568573327	0.14548108273495328	['dollars', 'veux', 'banque', 'millions', 'somme', 'schots', 'payer', 'demande', 'frais', 'leonards']
2.108726450668911	0.14646116260639078	['harker', 'tête tourne', 'corson', 'jour cessa', 'chantage', 'cécile', 'niss', 'cury', 'steiner', 'gonflé']
2.108726450668911	0.14646116260639078	['quade', 'editions', 'editions cauldron', 'cauldron', 'boland', 'knudsen', 'docteur boland', 'snow', 'numéro', 'chantier']
2.0146196303272763	0.15579030824380494	['éthel', 'sarramanga', 'strondberg', 'vargas', 'motxoteguy', 'krug', 'moxo', 'vitti', 'remercieras', 'delassane']
2.0146196303272763	0.15579030824380494	['butron', 'kœlman', 'quipuzcoa', 'ventrée', 'père', 'lycée', 'brossier', 'comptable', 'quille', 'commissaire boulle']
1.999643297057205	0.15733622951889373	['vauquer', 'clément', 'sécateur', 'bufo', 'cimetière montparnasse', 'aimais gosse', 'kaputhala', 'ponceuse', 'cimetière', 'lherbier']
1.999643297057205	0.15733622951889373	['korwal', 'skiath', 'rassemblement', 'grid', 'khô', 'mælbach', 'demné', 'substance', 'böhninger', 'sleg']
1.999643297057205	0.15733622951889373	['jago', 'thackeray', 'cribb', 'orlo', 'suchman', 'radstock', 'chanfond', 'remettent', 'commanditaire', 'cabriolet']
1.999643297057205	0.15733622951889373	['patillot', 'bylol', 'haas', 'brevets', 'tidal', 'laney', 'nymphettes', 'western', 'corporation', 'tarte citron']
1.9349137746829959	0.1642218543365705	['taplin', 'veysey', 'meurtre', 'siméonidis', 'assassin', 'prétendument', 'raphaël', 'coupable', 'docteur stratton', 'adèle']
1.9349137746829959	0.1642218543365705	['swigert', 'pilote', 'zawech', 'haise', 'selmer', 'module', 'module commande', 'szellam', 'szellam ghur', 'ghur']
1.9248040162891336	0.1653280344434468	['carnivore', 'nicodème', 'shakespeare', 'viande', 'bête', 'azna', 'tunnel', 'étang', 'serpent mâle', 'limaces']
1.8987368948000212	0.16821976884945355	['maigret', 'saltram', 'saltram lodge', 'fenn', 'lodge', 'burden', 'lapointe', 'incendiaire', 'demande écoute', 'entrée musée']
1.8987368948000212	0.16821976884945355	['profitendieu', 'massé', 'molinier', 'tombait malade', 'joëlle', 'billots', 'mme cochart', 'cochart', 'hulotte', 'suggère']
1.8970239257433992	0.16841181504391506	['maestro', 'goussault', 'palachek', 'manenkov', 'goulade', 'hervé', 'trentin', 'mugnier', 'pâtissier', 'dancourt']
1.7439597196097214	0.1866378852117287	['glace', 'vent', 'froid', 'glacé', 'flocons', 'vent glacé', 'tempête', 'nuit', 'woji', 'traces']
1.7126295534484717	0.19064455453026827	['centenier', 'tombaugh', 'épée', 'avancement', 'attendais', 'forestier', 'béatrix', 'mort sépare', 'hegel', 'grayswandir']
1.7126295534484717	0.19064455453026827	['beecher', 'heap', 'sukie', 'tabora', 'dogtinder', 'garnel', 'filby', 'yor', 'tribling', 'aérol']
1.6871352137584337	0.1939790419283622	['goudes', 'fonfrin', 'strasbourg', 'lanyon', 'escobille', 'damm', 'ombre image', 'têtes moineau', 'marché noir', 'lherbier']
1.6871352137584337	0.1939790419283622	['fêlure', 'coup foudre', 'gimlet', 'foudre', 'larbins', 'décidé coopérer', 'grandes mains chaudes', 'cheville', 'nabote', 'lupin']
1.6871352137584337	0.1939790419283622	['bocager', 'sel', 'garçons', 'noms garçons', 'dépôt armes', 'copeau', 'ombres', 'faut attaquer', 'oiseaux', 'briancourt']
1.67376097340621	0.195755539438958	['huile', 'panne', 'bricoleur', 'pouvez ignorer', 'étrave', 'panne externe', 'moteur', 'station', 'eboe', 'pression']
1.67376097340621	0.195755539438958	['dragon', 'dragons', 'monseigneur', 'moonbird', 'bouffon', 'malibor', 'zalzan kavol', 'zalzan', 'kavol', 'chèvre']
1.6492885600543068	0.1990557895307992	['xemahoa', 'piggies', 'docteur burmeister', 'burmeister', 'lidla', 'poupée', 'séjour', 'overdose', 'mal commencer', 'fibre maternelle']
1.636488483148863	0.20080794385523	['père', 'rendall', 'sambro', 'enfants', 'certificat naissance', 'péché', 'classe', 'naissance', 'parents', 'mère']
1.501953981326471	0.2203709546015018	['edmée', 'andré', 'consul', 'andré edmée', 'bonnard', 'masselot', 'shanghaï', 'arquebuse', 'dorigen', 'styron']
1.4558565207702738	0.2275905439929985	['cheval', 'skiath', 'soso', 'jument', 'appelle cheval', 'manilo', 'baulino', 'chevaux', 'marcheret', 'demné']
1.4558565207702738	0.2275905439929985	['fleurs', 'bohrt', 'fleuve noir', 'orchidée', 'pissenlit', 'cécile', 'portugais', 'mandahar', 'fouldroule', 'fleuve']
1.4558565207702738	0.2275905439929985	['leaper', 'vêtements', 'irv', 'leviticus leaper', 'leviticus', 'tenue', 'chemise', 'ganimard', 'canot', 'cravate']
1.4204063606211594	0.2333365296994337	['cio', 'mme albici', 'mlle siltanen', 'albici', 'allez', 'siltanen', 'caria', 'stepford', 'saw', 'etje']
1.4078231269018575	0.23541810292393378	['skinner', 'demande', 'huncie', 'dis', 'veux', 'muirhead', 'pickering', 'anglaises', 'cloques', 'quelqu']
1.387489000060422	0.23882960546888488	['branhaelle', 'muldoon', 'twern', 'djorb', 'monseigneur', 'horcs', 'irlandais', 'elidath', 'tunigorn', 'talhael']
1.387489000060422	0.23882960546888488	['hofa', '42', 'jokari', 'trafic', 'ultimate', 'virus gluant', 'redlynch', 'counter', 'mutant counter', 'spectre']
1.336838702770205	0.24759223965515323	['revue', 'polska', 'auteur', 'chauve', 'kürz', 'nourissier', 'varsovie', 'amis', 'envierges', 'rue envierges']
1.1861118198387839	0.27611525360816225	['roches', 'broken', 'rivière', 'construction', 'minéraux', 'bâtiments', 'jent', 'vaisseau stellaire', 'granité', 'edmée']
1.1030521322869389	0.29359726327596286	['brunebroucke', 'renée', 'helvin', 'loussa', 'chanson', 'babylone', 'demanda case', 'case', 'brenàn', 'cube']
1.1030521322869389	0.29359726327596286	['léoni', 'tardiveau', 'aubertet', 'mugnier', 'boucheseiche', 'gourel', 'rageblanc', 'cuttoli', 'crémière', 'fajon']
1.1030521322869389	0.29359726327596286	['firestone', 'grotte', 'persval', 'flambeau', 'caverne', 'flics', 'harker', 'corniche', 'djunguzz', 'achron']
1.1030521322869389	0.29359726327596286	['glair', 'sélèn', 'jakt', 'bouc air', 'hern', 'nacelle', 'bête', 'efforts montrer', 'drone', 'cou bête']
1.1030521322869389	0.29359726327596286	['posador', 'arquebuse', 'bejardy', 'baisée', 'appelait geneviève', 'habité quartier', 'quartier', 'dû retenir', 'geneviève', 'couture']
1.1007903658870504	0.29409271745761667	['chiens', 'kehlweiler', 'akrèn', 'animal', 'porte', 'tête', 'bête', 'sukie', 'yeux', 'dogtinder']
1.0645059475020506	0.3021897280284942	['femmes', 'femme', 'hommes', 'conaire', 'amazones', 'veux', 'faut', 'mecs', 'féministes', 'filles']
1.0156428347858495	0.31355477524492614	['mont vénus', 'vénus', 'palais glaces', 'orwell', 'sérigny', 'pressa touche', 'mont', 'hais héroïne', 'trappe verrouillée', 'bout bout bout']
